FID  BirthYear MumID
1 1226 2007 5076
1 1227 2007 5076
1 1228 2007 5242
1 1229 2007 5631
1 1230 2007 6099
1 1231 2007 5455
1 1232 2007 5433
1 1233 2007 5469
1 1234 2007 5469
1 1235 2007 4407
1 1236 2007 6089
1 1237 2007 5421
1 1238 2007 5652
1 1239 2007 6136
1 1240 2007 5125
1 1241 2007 4361
1 1242 2007 4361
1 1243 2007 4395
1 1244 2007 5107
1 1245 2007 5150
1 1246 2007 4335
1 1247 2007 5250
1 1248 2007 4359
1 1249 2007 5152
1 1250 2007 5443
1 1251 2007 5555
1 1252 2007 4420
1 1253 2007 4454
1 1254 2007 5531
1 1255 2007 6196
1 1256 2007 5543
1 1257 2007 6100
1 1258 2007 4241
1 1259 2007 5137
1 1260 2007 6151
1 1261 2007 5431
1 1262 2007 5439
1 1263 2007 4468
1 1264 2007 5127
1 1265 2007 4410
1 1266 2007 4217
1 1267 2007 4217
1 1268 2007 5456
1 1269 2007 5506
1 1270 2007 5111
1 1271 2007 5648
1 1272 2007 4470
1 1273 2007 5542
1 1274 2007 5632
1 1275 2007 5430
1 1276 2007 5248
1 1277 2007 6193
1 15 2007 5094
1 1278 2007 5491
1 1279 2007 5535
1 1280 2007 5490
1 1281 2007 5510
1 1282 2007 4473
1 1283 2007 5759
1 1284 2007 5606
1 1285 2007 5514
1 1286 2007 5589
1 1287 2007 5486
1 1288 2007 5520
1 1289 2007 5520
1 1290 2007 5626
1 1291 2007 6120
1 1292 2007 5741
1 1293 2007 3692
1 1294 2007 4238
1 1295 2007 5089
1 1296 2007 4456
1 1297 2007 5130
1 1298 2007 5130
1 1299 2007 5593
1 1300 2007 6147
1 1301 2007 5526
1 1302 2007 5466
1 1303 2007 5460
1 1304 2007 5525
1 1305 2007 3564
1 1306 2007 5501
1 1307 2007 5084
1 1308 2007 5141
1 1309 2007 5444
1 1310 2007 5121
1 1311 2007 5459
1 1312 2007 5326
1 1313 2007 4575
1 1314 2007 4575
1 1315 2008 5469
1 1316 2008 5469
1 1317 2008 5063
1 1318 2008 3659
1 1319 2008 5421
1 1320 2008 6083
1 1321 2008 4361
1 1322 2008 6193
1 1323 2008 5107
1 1324 2008 4190
1 1325 2008 5144
1 1326 2008 3662
1 1327 2008 5076
1 1328 2008 5076
1 1329 2008 6127
1 1330 2008 4004
1 1331 2008 4399
1 1332 2008 4399
1 1333 2008 5250
1 1334 2008 4359
1 1335 2008 5552
1 1336 2008 6189
1 1337 2008 5248
1 1338 2008 5433
1 1339 2008 5741
1 1340 2008 5562
1 1341 2008 5525
1 1342 2008 5530
1 1343 2008 5427
1 1344 2008 5593
1 1345 2008 6147
1 1346 2008 5100
