FID  BirthYear MumID
1 2257 2014 8812
1 2375 2015 8812
1 2371 2015 9016
1 2678 2018 9016
1 2577 2017 9016
1 2707 2019 9016
1 2850 2021 9023
1 2363 2015 9023
1 2744 2019 9023
1 2459 2016 9029
1 2572 2017 9029
1 2782 2019 9029
1 2391 2015 9029
1 2680 2018 9029
1 2458 2016 9030
1 2904 2021 9030
1 2766 2019 9030
1 2569 2017 9030
1 2652 2018 9030
1 2362 2015 9036
1 2561 2017 9036
1 2571 2017 9038
1 2686 2018 9038
1 2479 2016 9038
1 2587 2017 9060
1 2732 2019 9060
1 2643 2018 9060
1 2687 2018 9074
1 2811 2019 9074
1 2476 2016 9074
1 2389 2015 9074
1 2942 2021 9074
1 2376 2015 9075
1 2493 2017 9075
1 2913 2021 9075
1 2757 2019 9075
1 2689 2018 9075
1 2464 2016 9083
1 2736 2019 9083
1 2576 2017 9083
1 2961 2021 9083
1 2628 2018 9086
1 2540 2017 9086
1 2416 2016 9086
1 2608 2018 9093
1 2319 2015 9093
1 2851 2021 9093
1 2403 2016 9093
1 2496 2017 9093
1 2717 2019 9119
1 2436 2016 9119
1 2543 2017 9119
1 2718 2019 9119
1 2636 2018 9119
1 2544 2017 9119
1 2334 2015 9119
1 2439 2016 9125
1 2616 2018 9125
1 2873 2021 9125
1 2854 2021 9153
1 2822 2020 9153
1 2606 2018 9153
1 2425 2016 9153
1 2514 2017 9165
1 2697 2019 9165
1 2340 2015 9169
1 2457 2016 9169
1 2789 2019 9169
1 2852 2021 9207
1 2532 2017 9207
1 2406 2016 9207
1 2706 2019 9207
1 2705 2019 9207
1 2623 2018 9207
1 2293 2015 9207
1 2661 2018 9208
1 2780 2019 9208
1 2534 2017 9208
1 2466 2016 9208
1 2898 2021 9208
1 2865 2021 9211
1 2546 2017 9211
1 2625 2018 9211
1 2382 2015 9211
1 2769 2019 9211
1 2788 2019 9212
1 2444 2016 9212
1 2659 2018 9212
1 2591 2017 9212
1 2347 2015 9212
1 2799 2019 9213
1 2626 2018 9213
1 2703 2019 9214
1 2666 2018 9214
1 2895 2021 9214
1 2523 2017 9216
1 2627 2018 9216
1 2777 2019 9216
1 2905 2021 9216
1 2326 2015 9216
1 2415 2016 9216
1 2590 2017 9217
1 2964 2021 9217
1 2755 2019 9217
1 2492 2017 9759
1 2402 2016 9759
1 2698 2019 9759
1 2562 2017 9764
1 2724 2019 9764
1 2887 2021 9764
1 2886 2021 9764
1 2617 2018 9764
1 2595 2017 9768
1 2481 2016 9768
1 2943 2021 9769
1 2605 2018 9769
1 2709 2019 9769
1 2518 2017 9769
1 2462 2016 9769
1 2692 2018 9784
1 2836 2020 9784
1 2776 2019 9784
1 2902 2021 9784
1 2593 2017 9784
1 2443 2016 9793
1 2510 2017 9793
1 2931 2021 9795
1 2790 2019 9795
1 2693 2018 9795
1 2586 2017 9795
1 2508 2017 9797
1 2763 2019 9805
1 2683 2018 9805
1 2762 2019 9805
1 2682 2018 9805
1 2924 2021 9805
1 2925 2021 9805
1 2448 2016 9805
1 2806 2019 9812
1 2653 2018 9812
1 2953 2021 9812
1 2862 2021 9817
1 2548 2017 9817
1 2434 2016 9817
1 2745 2019 9817
1 2958 2021 9822
1 2699 2019 9822
1 2825 2020 9822
1 2621 2018 9822
1 2916 2021 9827
1 2526 2017 9827
1 2665 2018 9827
1 2784 2019 9827
1 2509 2017 9833
1 2660 2018 9833
1 2490 2016 9834
1 2594 2017 9834
1 2574 2017 9838
1 2802 2019 9838
1 2911 2021 9838
1 2685 2018 9838
1 2482 2016 9838
1 2921 2021 9841
1 2461 2016 9841
1 2761 2019 9841
1 2760 2019 9841
1 2494 2017 9843
1 2742 2019 9843
1 2603 2018 9843
1 2754 2019 9849
1 2612 2018 9849
1 2522 2017 9870
1 2588 2017 9895
1 2478 2016 9903
1 2812 2019 9904
1 2941 2021 9904
1 2630 2018 10180
1 2503 2017 10180
1 2954 2021 10190
1 2778 2019 10190
1 2584 2017 10190
1 2557 2017 10191
1 2832 2020 10191
1 2839 2021 10191
1 2642 2018 10191
1 2838 2021 10191
1 2781 2019 10191
1 2691 2018 10211
1 2962 2021 10211
1 2800 2019 10211
1 2648 2018 10216
1 2926 2021 10216
1 2622 2018 10220
1 2896 2021 10220
1 2738 2019 10220
1 2741 2019 10225
1 2634 2018 10225
1 2731 2019 10231
1 2558 2017 10231
1 2834 2020 10237
1 2955 2021 10237
1 2647 2018 10237
1 2783 2019 10237
1 2929 2021 10243
1 2735 2019 10243
1 2679 2018 10243
1 2633 2018 10251
1 2831 2020 10251
1 2583 2017 10251
1 2876 2021 10251
1 2830 2020 10255
1 2752 2019 10255
1 2944 2021 10255
1 2511 2017 10286
1 2730 2019 10286
1 2676 2018 10286
1 2948 2021 10286
1 2894 2021 10289
1 2684 2018 10289
1 2767 2019 10289
1 2751 2019 10293
1 2644 2018 10293
1 2928 2021 10293
1 2808 2019 10296
1 2947 2021 10296
1 2809 2019 10315
1 2715 2019 10347
1 2649 2018 10347
1 2527 2017 10347
1 2875 2021 10347
1 2829 2020 10348
1 2638 2018 10348
1 2787 2019 10348
1 2640 2018 10349
1 2770 2019 10351
1 2856 2021 10443
1 2645 2018 10443
1 2716 2019 10443
1 2596 2017 10443
1 2722 2019 10515
1 2903 2021 10518
1 2758 2019 10527
1 2881 2021 10527
1 2827 2020 10529
1 2840 2021 10529
1 2733 2019 10529
1 2899 2021 10530
1 2907 2021 10549
1 2749 2019 10549
1 2750 2019 10560
1 2866 2021 10567
1 2727 2019 10567
1 2867 2021 10575
1 2734 2019 10575
1 2662 2018 10575
1 2849 2021 10588
1 2821 2020 10588
1 2701 2019 10588
1 2772 2019 10594
1 2771 2019 10594
1 2917 2021 10598
1 2810 2019 10598
1 2844 2021 10613
1 2708 2019 10613
1 2801 2019 10618
1 2888 2021 10618
1 2957 2021 10622
1 2774 2019 10622
1 2956 2021 10622
1 2740 2019 10627
1 2949 2021 10628
1 2846 2021 10633
1 2668 2018 10633
1 2710 2019 10642
1 2855 2021 10642
1 2843 2021 11122
1 2696 2019 11122
1 2700 2019 11189
1 2868 2021 11189
1 2713 2019 11191
1 2897 2021 11191
1 2891 2021 11202
1 2714 2019 11222
1 2842 2021 11222
1 2798 2019 11228
1 2879 2021 11228
1 2845 2021 11239
1 2726 2019 11239
1 2853 2021 11508
1 2857 2021 11512
1 2901 2021 11516
1 2872 2021 11521
1 2893 2021 11523
1 2841 2021 11541
1 2768 2019 11541
1 2818 2019 11549
1 2863 2021 11549
1 2971 2021 11553
1 2908 2021 11555
1 2918 2021 11560
1 2848 2021 11561
1 2803 2019 11561
1 2885 2021 11562
1 2860 2021 11568
1 2892 2021 11569
1 2882 2021 11571
1 2939 2021 11574
1 2820 2020 11577
1 2937 2021 11580
1 2950 2021 11581
1 2890 2021 11582
1 2934 2021 11594
1 2759 2019 11597
1 2945 2021 11597
1 2861 2021 11603
1 2884 2021 11604
1 2880 2021 11606
1 2968 2021 11613
1 2883 2021 11618
1 2819 2019 11628
1 2933 2021 11631
1 2869 2021 11635
1 2900 2021 11860
1 2927 2021 11885
1 2847 2021 11891
1 2874 2021 11915
1 2972 2021 11923
1 2870 2021 11926
1 2909 2021 11928
1 2912 2021 11949
1  2021 11950
1 2959 2021 11953
1 2967 2021 11965
1 2973 2021 11972
1 2935 2021 11974
1 2969 2021 11981
1 2963 2021 11987
1 2936 2021 11989
1 2877 2021 11998
1 2878 2021 12021
1 2966 2021 12024
1 2970 2021 12513
