FID  CapYear MumID
1 800 1999 3704
1 10 1999 3316
1 801 1999 3759
1 802 1999 4301
1 803 1999 3567
1 804 1999 3198
1 805 1999 2927
1 806 1999 2784
1 807 1999 3473
1 808 1999 3303
1 809 1999 3738
1 4 1999 2066
1 810 1999 2223
1 811 1999 2223
1 812 2000 2941
1 813 2000 2941
1 814 2000 3248
1 815 2000 3440
1 816 2000 75
1 817 2000 3659
1 818 2000 3202
1 819 2000 3968
1 820 2000 3469
1 821 2000 3759
1 822 2000 3954
1 823 2000 2549
1 824 2000 4217
1 825 2000 3725
1 826 2000 2834
1 827 2000 2834
1 828 2000 3123
1 829 2000 3250
1 830 2000 3203
1 831 2000 3300
1 832 2000 2706
1 9 2000 2706
1 833 2000 3885
1 834 2000 3303
1 835 2000 3471
1 3 2000 3471
1 836 2000 3316
1 837 2000 2819
1 838 2000 4103
1 839 2000 3641
1 840 2000 3564
1 841 2000 3111
1 842 2000 3762
1 843 2000 3268
1 844 2000 2627
1 845 2000 3255
1 2 2000 3255
1 846 2000 3209
1 847 2000 3592
1 848 2000 2963
1 849 2000 2377
1 850 2000 2787
1 851 2000 3490
1 852 2000 3260
1 853 2000 3291
1 854 2000 3291
1 855 2000 3567
1 856 2000 3567
1 857 2000 2342
1 858 2000 2223
1 859 2000 4170
1 860 2000 3307
1 861 2001 2941
1 862 2001 2941
1 863 2001 3203
1 864 2001 3268
1 865 2001 3268
1 866 2001 3968
1 867 2001 3291
1 868 2001 3471
1 869 2001 3471
1 870 2001 2861
1 871 2001 4217
1 872 2001 4395
1 873 2001 3255
1 874 2001 4051
1 875 2001 3589
1 876 2001 2686
1 877 2001 2597
1 878 2001 2706
1 879 2001 2683
1 880 2001 2460
1 881 2001 3428
1 882 2001 4243
1 883 2001 3641
1 884 2001 3607
1 885 2001 3704
1 886 2001 2847
1 887 2001 4366
1 888 2001 4193
1 889 2001 3255
1 890 2001 4261
1 891 2001 3250
1 892 2001 2873
1 893 2001 4158
1 894 2001 3636
1 895 2001 2847
1 896 2001 3316
1 897 2001 3121
1 898 2001 4517
1 899 2001 2640
1 900 2001 3316
1 901 2001 4161
1 902 2001 4242
1 903 2001 4244
1 904 2001 4104
1 905 2001 4241
1 16 2001 3265
1 906 2001 2703
1 907 2001 4256
1 908 2001 -2650
1 909 2001 3490
1 910 2001 2784
1 911 2001 2787
1 912 2001 3738
1 913 2001 3692
1 914 2001 3692
1 915 2001 4238
1 916 2001 3198
1 917 2001 3330
1 918 2001 4212
1 919 2001 4227
1 920 2001 2908
1 921 2001 3473
1 922 2001 2607
1 923 2001 4309
1 924 2001 30
1 925 2001 4266
1 926 2001 3121
1 927 2001 3202
1 928 2001 2861
1 929 2001 53
1 930 2001 4153
1 931 2001 3954
1 932 2001 3248
1 933 2001 3414
1 934 2001 4314
1 935 2001 3009
1 936 2001 2860
1 937 2001 4239
1 938 2001 4166
1 939 2001 3659
1 940 2001 3659
1 941 2001 3469
1 942 2001 3224
1 943 2001 4183
1 944 2001 4259
1 945 2001 3748
1 946 2002 3209
1 947 2002 3681
1 948 2002 3201
1 949 2002 3881
1 950 2002 3533
1 951 2002 3428
1 952 2002 3076
1 953 2002 3214
1 954 2002 3289
1 955 2002 3725
1 956 2002 3589
1 1 2002 3250
1 957 2002 2706
1 958 2002 4242
1 959 2002 4008
1 960 2002 3259
1 961 2002 3259
1 962 2002 3607
1 35 2002 3248
1 32 2002 3319
1 963 2002 4004
1 964 2002 4308
1 965 2002 4308
1 966 2002 4103
1 967 2002 4103
1 968 2002 3445
1 969 2002 4193
1 970 2002 4407
1 971 2002 3564
1 972 2002 3198
1 973 2002 3692
1 974 2002 3704
1 975 2002 4184
1 976 2002 3662
1 977 2002 4301
1 978 2002 4051
1 979 2002 3762
1 980 2002 4223
1 981 2002 4255
1 982 2002 4361
1 28 2002 3282
1 983 2002 3490
1 984 2002 2787
1 985 2002 3291
1 986 2002 4155
1 987 2002 3592
1 988 2002 3734
1 989 2002 3268
1 990 2002 3268
1 991 2002 3279
1 992 2002 4386
1 993 2002 3303
1 994 2002 3567
1 995 2001 2379
1 996 2001 3279
1 997 2001 -2650
1 998 2003 4184
1 999 2003 3237
1 1000 2003 4575
1 1001 2003 5326
1 1002 2003 4190
1 1003 2003 2640
1 1004 2003 4195
1 1005 2003 4195
1 1006 2003 4161
1 1007 2003 3881
1 1008 2003 3202
1 1009 2003 3202
1 20 2003 4407
1 1010 2003 2787
1 1011 2003 2787
1 1012 2003 3201
1 1013 2003 3201
1 1014 2003 4517
1 1015 2003 5250
1 1016 2003 5076
1 1017 2003 3533
1 1018 2003 4385
1 1019 2003 4314
1 1020 2003 4396
1 1021 2003 3279
1 1022 2003 4467
1 1023 2003 2597
1 1024 2003 4259
1 1025 2003 4051
1 1026 2003 3738
1 1027 2003 5669
1 1028 2003 4258
1 1029 2003 5120
1 1030 2003 4456
1 12 2003 3214
1 1031 2003 3589
1 1032 2003 4410
1 1033 2003 3076
1 1034 2003 3076
1 1035 2003 5133
1 1036 2003 4359
1 1037 2003 4420
1 1038 2003 4395
1 1039 2003 3319
1 1040 2003 3250
1 1041 2003 3250
1 1042 2003 3885
1 1043 2003 4378
1 1044 2003 3268
1 1045 2003 3255
1 1046 2003 5150
1 1047 2003 3303
1 1048 2003 5063
1 1049 2003 4635
1 1050 2003 3490
1 1051 2003 4416
1 45 2003 3564
1 1052 2003 4193
1 1053 2003 5141
1 1054 2003 4386
1 1055 2003 2784
1 1056 2003 3291
1 1057 2003 3291
1 1058 2003 2377
1 1059 2003 3559
1 1060 2003 5084
1 1061 2003 3771
1 1062 2003 3771
1 1063 2003 4473
1 1064 2003 5137
1 1065 2003 2927
1 1066 2003 3782
1 1067 2003 2699
1 1068 2003 2800
1 8 2003 2800
1 1069 2003 4257
1 1070 2003 3704
1 1071 2003 4226
1 1072 2003 5226
1 1073 2003 5107
1 1074 2003 4468
1 1075 2003 5121
1 1076 2003 4335
1 1077 2003 3563
1 1078 2003 5241
1 1079 2003 4399
1 1080 2003 5276
1 1081 2003 3636
1 1082 2003 4432
1 1083 2003 4170
1 1084 2003 4472
1 1085 2003 3748
1 1086 2003 4244
1 1087 2003 4244
1 1088 2003 4004
1 1089 2003 3203
1 1090 2003 3538
1 1091 2003 4346
1 1092 2003 2860
1 1093 2003 2830
1 1094 2003 3945
1 1095 2003 3273
1 1096 2003 5235
1 34 2004 3641
1 1097 2004 3291
1 1098 2004 3291
1 1099 2004 2377
1 1100 2004 4184
1 1101 2004 5152
1 1102 2004 5150
1 1103 2004 3201
1 1104 2004 2640
1 1105 2004 5326
1 1106 2004 4162
1 1107 2004 4335
1 1108 2004 5076
1 1109 2004 4407
1 1110 2004 4346
1 1111 2004 4308
1 1112 2004 4308
1 1113 2004 5232
1 1114 2004 5144
1 1115 2004 2800
1 1116 2004 4004
1 1117 2004 5130
1 1118 2004 3445
1 1119 2004 4420
1 1120 2004 4241
1 1121 2004 3738
1 1122 2004 3268
1 1123 2004 3268
1 1124 2004 4454
1 1125 2004 4454
1 1126 2004 4395
1 1127 2004 4217
1 1128 2004 4217
1 1129 2004 5135
1 1130 2004 4529
1 1131 2004 5635
1 1132 2004 3289
1 1133 2004 3250
1 1134 2004 3250
1 1135 2004 3248
1 1136 2004 4169
1 1137 2004 4103
1 1138 2004 4103
1 1139 2004 4051
1 1140 2004 2706
1 1141 2004 3279
1 1142 2004 5137
1 1143 2004 3589
1 1144 2004 4635
1 1145 2004 4238
1 1146 2004 5111
1 1147 2004 2834
1 1148 2004 2834
1 1149 2004 5107
1 1150 2004 3636
1 1151 2004 4460
1 1152 2004 4467
1 1153 2004 4459
1 1154 2004 4468
1 1155 2004 3564
1 1156 2004 2787
1 1157 2004 4734
1 1158 2004 5495
1 1159 2004 3490
1 1160 2004 4378
1 1161 2004 4305
1 1162 2004 4386
1 1163 2004 4386
1 1164 2004 5061
1 1165 2004 5084
1 1166 2004 3651
1 1167 2004 5141
1 1168 2004 3303
1 1169 2004 4631
1 1170 2004 4258
1 1171 2004 3431
1 1172 2004 5535
1 1173 2004 3563
1 1174 2004 5634
1 1175 2004 5510
1 1176 2004 5471
1 1177 2004 3567
1 1178 2004 3567
1 1179 2004 2784
1 1180 2004 5548
1 1181 2004 3265
1 1182 2004 4155
1 1183 2004 5241
1 1184 2004 5434
1 1185 2004 5121
1 1186 2004 4473
1 1187 2004 4322
1 1188 2004 3796
1 1189 2004 3009
1 1190 2004 2860
1 1191 2004 4008
1 1192 2004 3538
1 1193 2004 5226
1 1194 2004 3236
1 1195 2004 4193
1 1196 2004 2927
1 1197 2004 2927
1 19 2004 4410
1 1198 2005 6083
1 1199 2005 4166
1 1200 2005 5597
1 1201 2005 3571
1 1202 2005 3725
1 11 2005 4432
1 1203 2005 5060
1 7 2005 4314
1 1204 2005 5248
1 1205 2005 5089
1 1206 2005 4407
1 1207 2005 4468
1 1208 2005 4460
1 1209 2005 3607
1 1210 2005 4456
1 1211 2005 5555
1 1212 2005 5107
1 1213 2005 5552
1 1214 2005 3214
1 1215 2005 3250
1 1216 2005 3490
1 1217 2005 5443
1 1218 2005 4193
1 1219 2005 3268
1 1220 2005 3268
1 1221 2005 5596
1 1222 2005 3420
1 1223 2005 4575
1 1224 2005 5662
1 1225 2005 4459
1 1226 2005 4217
1 43 2005 5535
1 1227 2005 5520
1 1228 2005 4051
1 1229 2005 5466
1 1230 2005 5141
1 1231 2005 5137
1 1232 2005 5490
1 1233 2005 5510
1 1234 2005 3564
1 1235 2005 4386
1 1236 2005 4454
1 1237 2005 5084
1 1238 2005 4467
1 1239 2005 5326
1 1240 2005 5456
1 1241 2005 4346
1 1242 2005 5226
1 1243 2005 4223
1 1244 2006 5063
1 1245 2006 5547
1 1246 2006 4407
1 1247 2006 5107
1 1248 2006 3945
1 1249 2006 5232
1 1250 2006 4359
1 1251 2006 5439
1 1252 2006 5089
1 1253 2006 3533
1 1254 2006 3533
1 1255 2006 4051
1 1256 2006 3268
1 1257 2006 4420
1 1258 2006 5626
1 25 2006 5433
1 1259 2006 5150
1 1260 2006 3490
1 1261 2006 4395
1 1262 2006 4395
1 1263 2006 4575
1 1264 2006 4223
1 1265 2006 4410
1 1266 2006 5250
1 1267 2006 6529
1 1268 2006 4459
1 1269 2006 5427
1 1270 2006 4386
1 1271 2006 4386
1 1272 2006 5486
1 1273 2006 5741
1 1274 2006 5520
1 1275 2006 5490
1 1276 2006 5555
1 1277 2006 4454
1 1278 2006 4468
1 1279 2006 5670
1 23 2006 5121
1 1280 2006 5491
1 1281 2006 5144
1 1282 2006 5525
1 1283 2006 5510
1 1284 2006 5137
1 1285 2006 5604
1 1286 2006 5122
1 1287 2006 4628
1 1288 2006 5531
1 1289 2006 5084
1 1290 2006 5141
1 1291 2006 5141
1 1292 2006 5326
1 1293 2006 5535
1 1294 2006 3009
1 1295 2006 3552
1 1296 2006 4193
1 1297 2006 5501
1 1298 2006 5444
1 1299 2006 4467
1 1300 2006 5648
1 1301 2006 6782
1 1302 2006 4472
1 1303 2006 5831
1 1304 2007 4404
1 1305 2007 5103
1 1306 2007 5547
1 1307 2007 6083
1 1308 2007 5232
1 1309 2007 5447
1 1310 2007 5100
1 1311 2007 3571
1 1312 2007 6529
1 1313 2007 5076
1 1314 2007 5076
1 1315 2007 5242
1 1316 2007 5631
1 1317 2007 6099
1 1318 2007 5455
1 1319 2007 5433
1 1320 2007 5469
1 1321 2007 5469
1 1322 2007 4407
1 1323 2007 6089
1 1324 2007 5421
1 1325 2007 5652
1 1326 2007 6136
1 1327 2007 5125
1 1328 2007 4361
1 1329 2007 4361
1 1330 2007 4395
1 1331 2007 5107
1 1332 2007 5150
1 1333 2007 4335
1 1334 2007 5250
1 1335 2007 4359
1 1336 2007 5152
1 1337 2007 5443
1 1338 2007 5555
1 1339 2007 4420
1 1340 2007 4454
1 1341 2007 5531
1 1342 2007 6196
1 1343 2007 5543
1 1344 2007 6100
1 1345 2007 4241
1 1346 2007 5137
1 1347 2007 6151
1 1348 2007 5431
1 1349 2007 5439
1 1350 2007 4468
1 1351 2007 5127
1 1352 2007 4410
1 1353 2007 4217
1 1354 2007 4217
1 1355 2007 5456
1 1356 2007 5506
1 1357 2007 5111
1 1358 2007 5648
1 1359 2007 4470
1 1360 2007 5542
1 1361 2007 5632
1 1362 2007 5430
1 1363 2007 5248
1 1364 2007 6193
1 15 2007 5094
1 1365 2007 5491
1 1366 2007 5535
1 1367 2007 5490
1 1368 2007 5510
1 1369 2007 4473
1 1370 2007 5759
1 1371 2007 5606
1 1372 2007 5514
1 1373 2007 5589
1 1374 2007 5486
1 1375 2007 5520
1 1376 2007 5520
1 1377 2007 5626
1 1378 2007 6120
1 1379 2007 5741
1 1380 2007 3692
1 1381 2007 4238
1 1382 2007 5089
1 1383 2007 4456
1 1384 2007 5130
1 1385 2007 5130
1 1386 2007 5593
1 1387 2007 6147
1 1388 2007 5526
1 1389 2007 5466
1 1390 2007 5460
1 1391 2007 5525
1 1392 2007 3564
1 1393 2007 5501
1 1394 2007 5084
1 1395 2007 5141
1 1396 2007 5444
1 1397 2007 5121
1 1398 2007 5459
1 1399 2007 5326
1 1400 2007 4575
1 1401 2007 4575
1 1402 2007 5144
1 1403 2007 5552
1 1404 2007 6528
1 1405 2007 6780
1 1406 2008 5469
1 1407 2008 5469
1 1408 2008 5063
1 1409 2008 3659
1 1410 2008 5421
1 1411 2008 6083
1 1412 2008 4361
1 1413 2008 6193
1 1414 2008 5107
1 1415 2008 4190
1 1416 2008 5144
1 1417 2008 3662
1 1418 2008 5076
1 1419 2008 5076
1 1420 2008 6127
1 1421 2008 4004
1 1422 2008 4399
1 1423 2008 4399
1 1424 2008 5250
1 1425 2008 4359
1 1426 2008 5552
1 1427 2008 6189
1 1428 2008 5248
1 1429 2008 5433
1 1430 2008 5741
1 1431 2008 5562
1 1432 2008 5525
1 1433 2008 5530
1 1434 2008 5427
1 1435 2008 5593
1 1436 2008 6147
1 1437 2008 5100
1 1438 2008 4395
1 1439 2008 4395
1 1440 2008 5122
1 1441 2008 6145
1 1442 2008 6145
1 1443 2008 5486
1 1444 2008 6084
1 1445 2008 5604
1 1446 2008 5604
1 1447 2008 6452
1 1448 2008 5510
1 1449 2008 4420
1 1450 2008 6369
1 1451 2008 6118
1 1452 2008 5662
1 1453 2008 6455
1 1454 2008 6525
1 1455 2008 5137
1 1456 2008 6529
1 1457 2008 5089
1 6 2008 5466
1 1458 2008 5531
1 1459 2008 5084
1 1460 2008 4407
1 1461 2008 5631
1 1462 2008 6196
1 1463 2008 6150
1 1464 2008 6150
1 1465 2008 5146
1 1466 2008 6159
1 1467 2008 5506
1 1468 2008 5506
1 1469 2008 5150
1 1470 2008 5555
1 1471 2008 4575
1 1472 2008 4575
1 1473 2008 6155
1 1474 2008 6331
1 1475 2008 4529
1 1476 2008 6435
1 1477 2008 5152
1 1478 2008 5444
1 1479 2008 5535
1 1480 2008 5891
1 1481 2008 5547
1 1482 2008 4598
1 1483 2008 5595
1 1484 2008 6124
1 1485 2008 4465
1 1486 2008 6348
1 1487 2008 5490
1 1488 2008 4468
1 1489 2008 5495
1 1490 2008 5501
1 1491 2008 6459
1 1492 2008 5505
1 1493 2008 5326
1 1494 2008 6779
1 1495 2008 5125
1 1496 2008 3564
1 1497 2008 4335
1 1498 2008 6186
1 1499 2008 5485
1 1500 2008 4628
1 1501 2008 5648
1 1502 2009 5103
1 1503 2009 5242
1 1504 2009 5421
1 1505 2009 6690
1 1506 2009 5447
1 1507 2009 5248
1 1508 2009 6588
1 1509 2009 5150
1 1510 2009 6452
1 1511 2009 6605
1 1512 2009 5431
1 1513 2009 5107
1 1514 2009 5542
1 1515 2009 5433
1 1516 2009 5119
1 1517 2009 4410
1 1518 2009 6583
1 1519 2009 5751
1 1520 2009 6136
1 1521 2009 6338
1 1522 2009 5130
1 1523 2009 5130
1 1524 2009 4395
1 1525 2009 5427
1 1526 2009 5427
1 1527 2009 6189
1 1528 2009 5466
1 1529 2009 6459
1 1530 2009 5631
1 1531 2009 5631
1 1532 2009 5111
1 1533 2009 5535
1 1534 2009 5535
1 1535 2009 6593
1 1536 2009 5501
1 1537 2009 5525
1 1538 2009 6155
1 1539 2009 5141
1 1540 2009 5141
1 1541 2009 5530
1 1542 2009 5520
1 1543 2009 5520
1 1544 2009 6196
1 1545 2009 6196
1 1546 2009 6435
1 1547 2009 5084
1 1548 2009 5232
1 1549 2009 4631
1 1550 2009 6656
1 1551 2009 6168
1 1552 2009 6164
1 1553 2009 4407
1 1554 2009 6176
1 1555 2009 5137
1 1556 2009 6666
1 1557 2009 4190
1 1558 2009 6625
1 1559 2009 5510
1 1560 2009 5555
1 1561 2009 4359
1 1562 2009 5144
1 1563 2009 4399
1 1564 2009 6362
1 1565 2009 6608
1 1566 2009 6145
1 1567 2009 4575
1 1568 2009 6644
1 1569 2009 6724
1 1570 2009 5439
1 1571 2009 6124
1 1572 2009 5531
1 1573 2009 6441
1 1574 2009 5133
1 1575 2009 4004
1 1576 2009 6348
1 1577 2009 6695
1 1578 2009 4238
1 1579 2009 5430
1 1580 2009 5604
1 1581 2009 5589
1 1582 2009 6615
1 1583 2009 5444
1 1584 2009 5444
1 1585 2009 5490
1 1586 2009 5632
1 1587 2009 6697
1 1588 2009 6723
1 1589 2009 6455
1 1590 2009 6679
1 1591 2009 6682
1 1592 2009 6646
1 1593 2009 5528
1 1594 2009 4420
1 1595 2009 4456
1 1596 2010 5276
1 1597 2010 5107
1 1598 2010 6646
1 1599 2010 5444
1 1600 2010 6605
1 1601 2010 5421
1 1602 2010 6690
1 1603 2010 6585
1 1604 2010 6827
1 1605 2010 5597
1 1606 2010 6724
1 1607 2010 6189
1 1608 2010 6348
1 1609 2010 6666
1 1610 2010 5248
1 1611 2010 5469
1 1612 2010 5469
1 1613 2010 4407
1 1614 2010 6168
1 1615 2010 6644
1 1616 2010 6691
1 1617 2010 6151
1 1618 2010 5144
1 1619 2010 6608
1 1620 2010 6171
1 1621 2010 6860
1 1622 2010 6100
1 1623 2010 5741
1 1624 2010 6680
1 1625 2010 6127
1 1626 2010 5127
1 1627 2010 6910
1 1628 2010 6124
1 1629 2010 5751
1 1630 2010 6425
1 1631 2010 6588
1 1632 2010 6583
1 1633 2010 6625
1 1634 2010 5443
1 1635 2010 5443
1 1636 2010 6196
1 1637 2010 5543
1 1638 2010 6125
1 1639 2010 6892
1 1640 2010 4575
1 1641 2010 6938
1 1642 2010 6929
1 1643 2010 6990
1 1644 2010 6408
1 1645 2010 5652
1 1646 2010 5530
1 1647 2010 6688
1 1648 2010 6159
1 1649 2010 5562
1 1650 2010 5604
1 1651 2010 6776
1 1652 2010 6525
1 1653 2010 5662
1 1654 2010 5133
1 1655 2010 5133
1 1656 2010 5632
1 1657 2010 5490
1 1658 2010 5535
1 1659 2010 5535
1 1660 2010 5891
1 1661 2010 6089
1 1662 2010 5137
1 1663 2010 6435
1 1664 2010 5631
1 1665 2010 6969
1 1666 2010 6155
1 1667 2010 5528
1 1668 2010 6537
1 1669 2010 5917
1 1670 2010 6866
1 1671 2010 5510
1 1672 2010 6615
1 1673 2010 6937
1 1674 2010 6909
1 1675 2010 5520
1 1676 2010 5520
1 1677 2010 5466
1 1678 2010 5525
1 1679 2010 6930
1 1680 2010 6900
1 1681 2010 6907
1 1682 2010 6679
1 1683 2010 6718
1 1684 2010 6193
1 1685 2010 6979
1 1686 2010 6831
1 1687 2010 6958
1 1688 2010 6678
1 1689 2010 7063
1 1690 2010 7078
1 1691 2010 6834
1 1692 2010 6617
1 1693 2011 5107
1 1694 2011 6086
1 1695 2011 6605
1 1696 2011 6833
1 1697 2011 6348
1 1698 2011 6644
1 1699 2011 6781
1 1700 2011 4361
1 1701 2011 6829
1 1702 2011 5662
1 1703 2011 6909
1 1704 2011 6625
1 1705 2011 6189
1 1706 2011 7267
1 1707 2011 6168
1 1708 2011 7124
1 1709 2011 6831
1 1710 2011 6971
1 1711 2011 7131
1 1712 2011 6867
1 1713 2011 6124
1 1714 2011 6680
1 1715 2011 6155
1 1716 2011 7230
1 1717 2011 7157
1 1718 2011 6176
1 1719 2011 6692
1 1720 2011 6369
1 1721 2011 7205
1 1722 2011 6593
1 1723 2011 6151
1 1724 2011 6730
1 1725 2011 6588
1 1726 2011 6588
1 1727 2011 6713
1 1728 2011 6945
1 1729 2011 5443
1 1730 2011 5443
1 1731 2011 5510
1 1732 2011 6928
1 1733 2011 6679
1 1734 2011 6930
1 1735 2011 6969
1 1736 2011 6948
1 1737 2011 7043
1 1738 2011 6452
1 1739 2011 6723
1 1740 2011 5127
1 1741 2011 6150
1 1742 2011 6585
1 1743 2011 5520
1 1744 2011 6617
1 1745 2011 5530
1 1746 2011 7046
1 1747 2011 6718
1 1748 2011 6408
1 1749 2011 6920
1 1750 2011 6972
1 1751 2011 7172
1 1752 2011 6859
1 1753 2011 7163
1 1754 2011 6441
1 1755 2011 6717
1 1756 2011 5490
1 1757 2011 5444
1 1758 2011 6938
1 1759 2011 6682
1 1760 2011 6770
1 1761 2011 6118
1 1762 2011 5595
1 1763 2011 5595
1 1764 2011 6967
1 1765 2011 5525
1 1766 2011 6683
1 1767 2011 6663
1 1768 2011 6780
1 1769 2011 5593
1 1770 2011 6615
1 1771 2011 7201
1 1772 2011 6609
1 1773 2011 5094
1 1774 2011 7215
1 1775 2011 6776
1 1776 2012 6690
1 1777 2012 6625
1 1778 2012 7262
1 1779 2012 5662
1 1780 2012 6605
1 1781 2012 6990
1 1782 2012 6348
1 1783 2012 7185
1 1784 2012 6408
1 1785 2012 7206
1 1786 2012 7205
1 1787 2012 6723
1 1788 2012 7142
1 1789 2012 7230
1 1790 2012 6929
1 1791 2012 7454
1 1792 2012 6945
1 1793 2012 6927
1 1794 2012 6857
1 1795 2012 7201
1 1796 2012 6435
1 1797 2012 6938
1 1798 2012 7157
1 1799 2012 6425
1 1800 2012 6151
1 1801 2012 7043
1 1802 2012 7267
1 1803 2012 7232
1 1804 2012 7215
1 1805 2012 5490
1 1806 2012 7172
1 1807 2012 6969
1 1808 2012 6617
1 1809 2012 6911
1 1810 2012 6678
1 1811 2012 7118
1 1812 2012 7051
1 1813 2012 6682
1 1814 2012 7476
1 1815 2012 6176
1 1816 2012 6680
1 1817 2012 7574
1 1818 2012 6679
1 1819 2012 5528
1 1820 2012 6967
1 1821 2013 6680
1 1822 2013 6691
1 1823 2013 7459
1 1824 2013 7454
1 1825 2013 6644
1 1826 2013 6644
1 1827 2013 6724
1 1828 2013 7576
1 1829 2013 7185
1 1830 2013 6777
1 1831 2013 7157
1 1832 2013 6911
1 1833 2013 6348
1 1834 2013 7205
1 1835 2013 6625
1 1836 2013 6625
1 1837 2013 7476
1 1838 2013 8258
1 1839 2013 6938
1 1840 2013 7230
1 1841 2013 7230
1 1842 2013 8362
1 1843 2013 6937
1 1844 2013 6827
1 1845 2013 6827
1 1846 2013 7172
1 1847 2013 6155
1 1848 2013 7267
1 1849 2013 7267
1 1850 2013 7262
1 1851 2013 6678
1 1852 2013 6678
1 1853 2013 7560
1 1854 2013 7560
1 1855 2013 8730
1 1856 2013 6151
1 1857 2013 6608
1 1858 2013 7486
1 1859 2013 8240
1 1860 2013 7232
1 1861 2013 8718
1 1862 2013 7593
1 1863 2013 6930
1 1864 2013 6930
1 1865 2013 7142
1 1866 2013 7133
1 1867 2013 6929
1 1868 2013 7051
1 1869 2013 7261
1 1870 2013 7261
1 1871 2013 6834
1 1872 2013 6948
1 1873 2013 7198
1 1874 2013 7542
1 1875 2013 6969
1 1876 2013 6969
1 1877 2013 8327
1 1878 2013 8358
1 1879 2013 8765
1 1880 2013 7109
1 1881 2013 6874
1 1882 2013 7257
1 1883 2013 8771
1 1884 2013 7472
1 1885 2013 6945
1 1886 2013 6196
1 1887 2013 6196
1 1888 2013 5594
1 1889 2013 6127
1 1890 2013 6127
1 1891 2013 7575
1 1892 2013 5528
1 1893 2013 6916
1 1894 2013 8740
1 1895 2013 8720
1 1896 2013 6679
1 1897 2013 4465
1 1898 2013 6617
1 1899 2013 6617
1 1900 2013 8793
1 1901 2013 7043
1 1902 2013 6682
1 1903 2013 6682
1 1904 2013 6425
1 1905 2013 6425
1 1906 2013 8506
1 1907 2013 6967
1 1908 2013 6967
1 1909 2013 8745
1 1910 2013 7574
1 1911 2013 6615
1 1912 2013 8780
1 1913 2013 7194
1 1914 2013 6990
1 1915 2013 7056
1 1916 2013 6776
1 1917 2013 6831
1 1918 2013 6860
1 1919 2014 8265
1 1920 2014 6690
1 1921 2014 6168
1 1922 2014 6691
1 1923 2014 6833
1 1924 2014 8716
1 1925 2014 8787
1 1926 2014 7108
1 1927 2014 8714
1 1928 2014 6837
1 1929 2014 8785
1 1930 2014 7194
1 1931 2014 7230
1 1932 2014 7133
1 1933 2014 7143
1 1934 2014 6583
1 1935 2014 6827
1 1936 2014 6827
1 1937 2014 8312
1 1938 2014 8730
1 1939 2014 6348
1 1940 2014 6982
1 1941 2014 7055
1 1942 2014 8240
1 1943 2014 8327
1 1944 2014 7565
1 1945 2014 7118
1 1946 2014 6688
1 1947 2014 7144
1 1948 2014 6937
1 1949 2014 6938
1 1950 2014 7454
1 1951 2014 6990
1 1952 2014 7459
1 1953 2014 6605
1 1954 2014 6605
1 1955 2014 8717
1 1956 2014 6929
1 1957 2014 7172
1 1958 2014 7043
1 1959 2014 6945
1 1960 2014 6874
1 1961 2014 7476
1 1962 2014 7142
1 1963 2014 6831
1 1964 2014 7157
1 1965 2014 6608
1 1966 2014 7593
1 1967 2014 7063
1 1968 2014 8762
1 1969 2014 7576
1 1970 2014 7576
1 1971 2014 7560
1 1972 2014 7560
1 1973 2014 7261
1 1974 2014 7261
1 1975 2014 7232
1 1976 2014 6866
1 1977 2014 7071
1 1978 2014 7458
1 1979 2014 6726
1 1980 2014 8780
1 1981 2014 8965
1 1982 2014 6770
1 1983 2014 6930
1 1984 2014 6969
1 1985 2014 5490
1 1986 2014 8744
1 1987 2014 6851
1 1988 2014 7687
1 1989 2014 6145
1 1990 2014 6900
1 1991 2014 8506
1 1992 2014 6943
1 1993 2014 6679
1 1994 2014 9239
1 1995 2014 5597
1 1996 2014 8812
1 1997 2014 6598
1 1998 2014 7575
1 1999 2014 7574
1 2000 2014 7202
1 2001 2014 6666
1 2002 2014 10113
1 2003 2014 7542
1 2004 2014 6916
1 2005 2014 6682
1 2006 2014 6948
1 2007 2014 6967
1 2008 2014 6967
