FID  BirthYear MumID
1 946 2005 4456
1 947 2005 4420
1 948 2005 3214
1 949 2005 4004
1 950 2005 3319
1 951 2005 4257
1 952 2005 4257
1 953 2005 4241
1 954 2005 5652
1 955 2005 4361
1 956 2005 4361
1 957 2005 4193
1 958 2005 5111
1 959 2005 5125
1 960 2005 3259
1 961 2005 5121
1 962 2005 5626
1 963 2005 5596
1 964 2005 4575
1 965 2005 5662
1 966 2005 4459
1 967 2005 4470
1 968 2005 3771
1 969 2005 3282
1 970 2005 5510
1 971 2005 4529
1 972 2005 4454
1 973 2005 5127
1 974 2005 3762
1 975 2005 4467
1 976 2005 4628
1 977 2005 5326
1 978 2005 5456
1 979 2005 5226
1 980 2005 5130
1 981 2005 6782
1 982 2006 3641
1 983 2006 5428
1 984 2006 3681
1 985 2006 4432
1 986 2006 5063
1 987 2006 5594
1 988 2006 3738
1 989 2006 4166
1 990 2006 5547
1 991 2006 4407
1 992 2006 3945
1 993 2006 5542
1 2 2006 5597
1 994 2006 4103
1 995 2006 4155
1 996 2006 3659
1 997 2006 5232
1 998 2006 5514
1 999 2006 5483
1 1000 2006 4359
1 1001 2006 5076
1 1002 2006 5081
1 1003 2006 5439
1 1004 2006 4161
1 1005 2006 5662
1 1006 2006 5589
1 1007 2006 5652
1 1008 2006 4456
1 1009 2006 4335
1 1010 2006 3533
1 1011 2006 3533
1 1012 2006 6781
1 1013 2006 4308
1 1014 2006 4051
1 1015 2006 3268
1 1016 2006 3268
1 1017 2006 4420
1 1018 2006 5626
1 1019 2006 4259
1 1020 2006 5150
1 1021 2006 3490
1 1022 2006 4395
1 1023 2006 5250
1 1024 2006 5130
1 1025 2006 5130
1 1026 2006 4459
1 1027 2006 4238
1 1028 2006 5060
1 1029 2006 5431
1 1030 2006 3319
1 1031 2006 3636
1 1032 2006 5562
1 1033 2006 4217
1 1034 2006 5520
1 1035 2006 5490
1 1036 2006 5555
1 1037 2006 4313
1 1038 2006 4734
1 1039 2006 4734
1 1040 2006 4454
1 1041 2006 3762
1 1042 2006 5491
1 1043 2006 5525
1 1044 2006 3704
1 1045 2006 4517
1 1046 2006 4517
1 1047 2006 3265
1 1048 2006 3651
1 1049 2006 5137
1 1050 2006 5122
1 1051 2006 4628
1 1052 2006 5531
1 1053 2006 4473
1 1054 2006 5141
1 1055 2006 3009
1 1056 2006 4193
1 1057 2006 5501
1 1058 2006 4361
1 1059 2006 5111
1 1060 2006 3564
1 1061 2006 5528
1 1062 2006 4346
1 1063 2006 5648
1 1064 2006 4004
1 1065 2006 5831
1 1066 2006 5276
1 1067 2006 4470
1 1068 2007 5103
1 1069 2007 5232
1 1070 2007 5596
1 1071 2007 3571
1 1072 2007 5076
1 1073 2007 5076
1 1074 2007 5631
1 1075 2007 5455
1 1076 2007 5433
1 1077 2007 5469
1 1078 2007 5469
1 1079 2007 5063
1 1080 2007 6136
1 1081 2007 5125
1 1082 2007 4361
1 1083 2007 4361
1 1084 2007 5443
1 1085 2007 5597
1 1086 2007 4420
1 1087 2007 4454
1 1088 2007 6100
1 1089 2007 4241
1 1090 2007 6151
1 1091 2007 5831
1 1092 2007 5439
1 1093 2007 5127
1 1094 2007 4410
1 1095 2007 4217
1 1096 2007 5456
1 1097 2007 5562
1 1098 2007 5662
1 1099 2007 5662
1 1100 2007 5542
1 1101 2007 5430
1 1102 2007 5248
1 1103 2007 5491
1 1104 2007 5917
1 1105 2007 5759
1 1106 2007 4529
1 1107 2007 4529
1 1108 2007 6120
1 1109 2007 5741
1 1110 2007 4238
1 1111 2007 5130
1 1112 2007 5130
1 1113 2007 5119
1 1114 2007 6147
1 1115 2007 4575
1 1116 2007 4575
1 1117 2007 5552
1 1118 2007 6528
1 1119 2007 3567
1 1120 2007 5495
1 1121 2007 5235
1 1122 2007 6780
1 1123 2007 4472
1 1124 2008 5469
1 1125 2008 5469
1 1126 2008 5063
1 1127 2008 6099
1 1128 2008 4361
1 1129 2008 5107
1 1130 2008 5103
1 1131 2008 5439
1 1132 2008 4190
1 1133 2008 4456
1 1134 2008 6410
1 1135 2008 5144
1 1136 2008 6164
1 1137 2008 5076
1 1138 2008 4004
1 1139 2008 4399
1 1140 2008 4359
1 1141 2008 5552
1 1142 2008 5741
1 1143 2008 5456
1 1144 2008 5562
1 1145 2008 5525
1 1146 2008 5133
1 1147 2008 5133
1 1148 2008 5530
1 1149 2008 5759
1 1150 2008 5593
1 1151 2008 5491
1 1152 2008 6488
1 1153 2008 5652
1 1154 2008 4395
1 1155 2008 4395
1 1156 2008 5130
1 1157 2008 6145
1 1158 2008 5486
1 1159 2008 6084
1 1160 2008 6452
1 1161 2008 5127
1 1162 2008 4420
1 1163 2008 6168
1 1164 2008 5542
1 1165 2008 6525
1 1166 2008 6136
1 1167 2008 5089
1 1168 2008 5547
1 1169 2008 5276
1 1170 2008 5631
1 1171 2008 5626
1 1172 2008 6196
1 1173 2008 6159
1 1174 2008 5506
1 1175 2008 4575
1 1176 2008 4529
1 1177 2008 4529
1 1178 2008 3796
1 1179 2008 6435
1 1180 2008 5152
1 1181 2008 5891
1 1182 2008 5460
1 1183 2008 4598
1 1184 2008 5595
1 1185 2008 6124
1 1186 2008 5326
1 1187 2008 5459
1 1188 2008 6779
1 1189 2008 6186
1 1190 2008 4628
1 1191 2008 5648
1 1192 2008 5520
1 1193 2008 6588
1 1194 2008 7076
1 1195 2008 6354
1 1196 2008 7068
1 1197 2008 7081
1 1198 2008 6125
1 1199 2008 5430
1 1200 2008 5831
1 1201 2009 5127
1 1202 2009 6082
1 1203 2009 4404
1 1204 2009 5421
1 1205 2009 4361
1 1206 2009 6690
1 1207 2009 5248
1 1208 2009 6588
1 1209 2009 5150
1 1210 2009 5469
1 1211 2009 5326
1 1212 2009 5431
1 1213 2009 5542
1 1214 2009 6193
1 1215 2009 5130
1 1216 2009 5130
1 1217 2009 4395
1 1218 2009 5427
1 1219 2009 5427
1 1220 2009 6488
1 1221 2009 5535
1 1222 2009 5535
1 1223 2009 6663
1 1224 2009 6425
1 1225 2009 6593
1 1226 2009 5891
1 1227 2009 5141
1 1228 2009 5141
1 1229 2009 5530
1 1230 2009 5520
1 1231 2009 6196
1 1232 2009 6196
1 1233 2009 6435
1 1234 2009 5232
1 1235 2009 6084
1 1236 2009 4631
1 1237 2009 6656
1 1238 2009 6164
1 1239 2009 4190
1 1240 2009 6625
1 1241 2009 4359
1 1242 2009 5486
1 1243 2009 5543
1 1244 2009 6644
1 1245 2009 6724
1 1246 2009 6369
1 1247 2009 5439
1 1248 2009 6151
1 1249 2009 4004
1 1250 2009 6695
1 1251 2009 4238
1 1252 2009 5604
1 1253 2009 5060
1 1254 2009 6615
1 1255 2009 5444
1 1256 2009 6723
1 1257 2009 5526
1 1258 2009 6692
1 1259 2009 5759
1 1260 2009 4420
1 1261 2009 4456
1 1262 2009 5552
1 1263 2009 6150
1 1264 2009 4258
1 1265 2009 5626
1 1266 2009 5505
1 1267 2009 5595
1 1268 2009 5831
1 1269 2010 6646
1 1270 2010 4361
1 1271 2010 6690
1 1272 2010 6585
1 1273 2010 6827
1 1274 2010 5101
1 1275 2010 5596
1 1276 2010 6724
1 1277 2010 6189
1 1278 2010 6681
1 1279 2010 5248
1 1280 2010 5130
1 1281 2010 5469
1 1282 2010 5469
1 1283 2010 6369
1 1284 2010 4407
1 1285 2010 6867
1 1286 2010 6168
1 1287 2010 6691
1 1288 2010 7046
1 1289 2010 5439
1 1290 2010 5144
1 1291 2010 4359
1 1292 2010 6338
1 1293 2010 6860
1 1294 2010 6100
1 1295 2010 5433
1 1296 2010 5552
1 1297 2010 5127
1 1298 2010 6910
1 1299 2010 6086
1 1300 2010 5491
1 1301 2010 6904
1 1302 2010 6425
1 1303 2010 6588
1 1304 2010 5456
1 1305 2010 5604
1 1306 2010 6770
1 1307 2010 6780
1 1308 2010 6780
1 1309 2010 5111
1 1310 2010 6625
1 1311 2010 5443
1 1312 2010 6196
1 1313 2010 6125
1 1314 2010 6730
1 1315 2010 6892
1 1316 2010 6938
1 1317 2010 6929
1 1318 2010 6990
1 1319 2010 6408
1 1320 2010 6688
1 1321 2010 6159
1 1322 2010 5562
1 1323 2010 5604
1 1324 2010 6776
1 1325 2010 6455
1 1326 2010 6786
1 1327 2010 5662
1 1328 2010 5133
1 1329 2010 5089
1 1330 2010 5119
1 1331 2010 5632
1 1332 2010 5535
1 1333 2010 5891
1 1334 2010 5137
1 1335 2010 5631
1 1336 2010 5431
1 1337 2010 6969
1 1338 2010 6537
1 1339 2010 6866
1 1340 2010 6713
1 1341 2010 6937
1 1342 2010 6909
1 1343 2010 6930
1 1344 2010 6900
1 1345 2010 6697
1 1346 2010 6907
1 1347 2010 6679
1 1348 2010 6718
1 1349 2010 5430
1 1350 2010 5485
1 1351 2010 6193
1 1352 2010 6979
1 1353 2010 6958
1 1354 2010 6084
1 1355 2010 6988
1 1356 2010 7063
1 1357 2010 5459
1 1358 2010 6834
1 1359 2010 6617
1 1360 2010 5427
1 1361 2010 6726
1 1362 2010 7707
1 1363 2010 7068
1 1364 2010 6593
1 1365 2010 6674
1 1366 2010 6609
1 1367 2010 6099
1 1368 2010 6927
1 1369 2010 6176
1 1370 2010 6682
1 1371 2010 6150
1 1372 2010 4410
1 1373 2010 3259
1 1374 2011 6082
1 1375 2011 7068
1 1376 2011 4628
1 1377 2011 5433
1 1378 2011 6086
1 1379 2011 6605
1 1380 2011 5596
1 1381 2011 6777
1 1382 2011 6827
1 1383 2011 6644
1 1384 2011 6781
1 1385 2011 4361
1 1386 2011 6911
1 1387 2011 6829
1 1388 2011 5662
1 6 2011 6646
1 1389 2011 6189
1 1390 2011 7267
1 1391 2011 6688
1 1392 2011 6892
1 1393 2011 6168
1 1394 2011 7124
1 1395 2011 6971
1 1396 2011 7131
1 1397 2011 6867
1 1398 2011 6124
1 1399 2011 5455
1 1400 2011 6155
1 1401 2011 7157
1 1402 2011 6692
1 1403 2011 6369
1 1404 2011 6369
1 1405 2011 6414
1 1406 2011 7205
1 1407 2011 7056
1 1408 2011 4359
1 1409 2011 6730
1 1410 2011 6588
1 1411 2011 6588
1 1412 2011 7253
1 1413 2011 6713
1 1414 2011 7228
1 1415 2011 5443
1 1416 2011 6127
1 1417 2011 6928
1 1418 2011 6679
1 1419 2011 6930
1 1420 2011 6969
1 1421 2011 6948
1 1422 2011 5084
1 1423 2011 6452
1 1424 2011 6681
1 1425 2011 6723
1 1426 2011 6958
1 1427 2011 5127
1 1428 2011 6150
1 1429 2011 6585
1 1430 2011 5520
1 1431 2011 6617
1 1432 2011 5530
1 1433 2011 6718
1 1434 2011 7039
1 1435 2011 6920
1 1436 2011 6972
1 1437 2011 7144
1 1438 2011 6100
1 1439 2011 5631
1 1440 2011 7172
1 1441 2011 6859
1 1442 2011 7163
1 1443 2011 6441
1 1444 2011 6717
1 1445 2011 6196
1 1446 2011 6196
1 1447 2011 6678
1 1448 2011 5604
1 1449 2011 5490
1 1450 2011 5444
1 1451 2011 6171
1 1452 2011 6682
1 1453 2011 6770
1 1454 2011 5594
1 1455 2011 7108
1 1456 2011 6583
1 1457 2011 6159
1 1458 2011 5089
1 1459 2011 5741
1 1460 2011 6726
1 1461 2011 6900
1 1462 2011 6118
1 1463 2011 7051
1 1464 2011 6089
1 1465 2011 6525
1 1466 2011 7146
1 1467 2011 6967
1 1468 2011 5525
1 1469 2011 6683
1 1470 2011 6663
1 1471 2011 6780
1 1472 2011 5460
1 1473 2011 10283
1 1474 2011 5593
1 1475 2011 6435
1 1476 2011 5762
1 1477 2011 6837
1 1478 2011 6916
1 1479 2011 7201
1 1480 2011 6976
1 1481 2011 5133
1 1482 2011 5133
1 1483 2011 6609
1 1484 2011 9242
1 1485 2011 6724
1 1486 2011 5094
1 1487 2011 6725
1 1488 2011 6927
1 1489 2011 6910
1 1490 2011 5137
1 1491 2011 6841
1 1492 2011 6193
1 1493 2011 5505
1 1494 2011 5562
1 1495 2011 7257
1 1496 2011 7079
1 1497 2011 7215
1 1498 2011 6988
1 1499 2011 7698
1 1500 2011 6776
1 1501 2011 6338
1 1502 2011 6186
1 1503 2011 -2775
1 1504 2011 -2691
1 1505 2011 6768
1 1506 2011 6904
1 1507 2011 -2716
1 1508 2011 7700
1 1509 2011 -2801
1 1510 2011 -2701
1 1511 2011 5506
1 1512 2011 -2655
1 1513 2011 6857
1 1514 2011 -2736
1 1515 2011 -2666
1 1516 2011 -2718
1 1517 2011 7076
1 1518 2011 -2774
1 1519 2011 -2780
1 1520 2011 -2712
1 1521 2012 6837
1 1522 2012 5520
1 1523 2012 6900
1 1524 2013 6680
1 1525 2013 8751
1 1526 2013 6691
1 1527 2013 6690
1 1528 2013 6833
1 1529 2013 7241
1 1530 2013 7459
1 1531 2013 7454
1 1532 2013 6644
1 1533 2013 7576
1 1534 2013 7185
1 1535 2013 6777
1 1536 2013 7157
1 1537 2013 6168
1 1538 2013 6086
1 1539 2013 6837
1 1540 2013 7205
1 1541 2013 6625
1 1542 2013 6625
1 1543 2013 7476
1 1544 2013 8258
1 1545 2013 8729
1 1546 2013 6938
1 1547 2013 7230
1 1548 2013 6354
1 1549 2013 5597
1 1550 2013 6827
1 1551 2013 6827
1 1552 2013 7172
1 1553 2013 7267
1 1554 2013 7458
1 1555 2013 7262
1 1556 2013 7262
1 1557 2013 6678
1 1558 2013 6678
1 1559 2013 7039
1 1560 2013 8749
1 1561 2013 10449
1 1562 2013 7560
1 1563 2013 7560
1 1564 2013 8730
1 1565 2013 6151
1 1566 2013 6608
1 1567 2013 8240
1 1568 2013 8265
1 1569 2013 8718
1 1570 2013 8510
1 1571 2013 7163
1 1572 2013 7215
1 1573 2013 6958
1 1574 2013 6930
1 1575 2013 6930
1 1576 2013 7133
1 1577 2013 7227
1 1578 2013 7455
1 1579 2013 7051
1 1580 2013 7261
1 1581 2013 7261
1 1582 2013 6834
1 1583 2013 6369
1 1584 2013 6948
1 1585 2013 7198
1 1586 2013 7542
1 1587 2013 6969
1 1588 2013 8327
1 1589 2013 6900
1 1590 2013 8765
1 1591 2013 7143
1 1592 2013 7109
1 1593 2013 6176
1 1594 2013 6663
1 1595 2013 6688
1 1596 2013 5751
1 1597 2013 6874
1 1598 2013 7257
1 1599 2013 8771
1 1600 2013 7472
1 1601 2013 6196
1 1602 2013 6196
1 1603 2013 5594
1 1604 2013 6683
1 1605 2013 6770
1 1606 2013 7228
1 1607 2013 6916
1 1608 2013 8740
1 1609 2013 6679
1 1610 2013 4465
1 1611 2013 6617
1 1612 2013 6617
1 1613 2013 8793
1 1614 2013 7068
1 1615 2013 6867
1 1616 2013 6867
1 1617 2013 7043
1 1618 2013 6682
1 1619 2013 6682
1 1620 2013 6425
1 1621 2013 6425
1 1622 2013 6136
1 1623 2013 6136
1 1624 2013 6982
1 1625 2013 6967
1 1626 2013 6967
1 1627 2013 10113
1 1628 2013 8745
1 1629 2013 8792
1 1630 2013 5648
1 1631 2013 7574
1 1632 2013 6615
1 1633 2013 8780
1 1634 2013 7194
1 1635 2013 8473
1 1636 2013 6990
1 1637 2013 6776
1 1638 2013 8813
1 1639 2013 6723
1 1640 2013 9242
1 1641 2013 6857
1 1642 2013 6866
1 1643 2013 7071
1 1644 2013 8744
1 1645 2013 8721
1 1646 2013 10450
1 1647 2013 7108
1 1648 2014 7068
1 1649 2014 8265
1 1650 2014 6690
1 1651 2014 8718
1 1652 2014 6168
1 1653 2014 6833
1 1654 2014 8358
1 1655 2014 8787
1 1656 2014 8714
1 1657 2014 6777
1 1658 2014 7143
1 1659 2014 9251
1 1660 2014 6827
1 1661 2014 6827
1 1662 2014 8759
1 1663 2014 7227
1 1664 2014 6348
1 1665 2014 8240
1 1666 2014 7565
1 1667 2014 6688
1 1668 2014 6779
1 1669 2014 6937
1 1670 2014 7454
1 1671 2014 6605
1 1672 2014 8725
1 1673 2014 6086
1 1674 2014 6929
1 1675 2014 6678
1 1676 2014 6678
1 1677 2014 9258
1 1678 2014 7185
1 1679 2014 6958
1 1680 2014 6958
1 1681 2014 7476
1 1682 2014 7593
1 1683 2014 7063
1 1684 2014 8762
1 1685 2014 7576
1 1686 2014 7576
1 1687 2014 8473
1 1688 2014 7560
1 1689 2014 7261
1 1690 2014 7261
1 1691 2014 7232
1 1692 2014 6663
1 1693 2014 6118
1 1694 2014 6866
1 1695 2014 7071
1 1696 2014 8749
1 1697 2014 6930
1 1698 2014 6969
1 1699 2014 5490
1 1700 2014 7206
1 1701 2014 6717
1 1702 2014 6717
1 1703 2014 6851
1 1704 2014 8740
1 1705 2014 7687
1 1706 2014 7215
1 1707 2014 6369
1 1708 2014 9239
1 1709 2014 6979
1 1710 2014 5597
1 1711 2014 8812
1 1712 2014 7574
1 1713 2014 10449
1 1714 2014 7202
1 1715 2014 6666
1 1716 2014 6435
1 1717 2014 10113
1 1718 2014 7542
1 1719 2014 6916
1 1720 2014 6916
1 1721 2014 6962
1 1722 2014 6962
1 1723 2014 6682
1 1724 2014 6948
1 1725 2014 6967
1 1726 2014 6967
